,Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,Datum_1_Interview,Datum_2_Interview,Datum_3_Interview,Datum_4_Interview,V1,V01,V2,V3,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V10,V11,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V13,V14,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,V19_2_Interview,V19_3_Interview,V19_4_Interview,V20_2_Interview,V20_3_Interview,V20_4_Interview,V21_2_Interview,V21_3_Interview,V21_4_Interview,Miss_row_%,Days_Between_2_and_1_Interview,Days_Between_3_and_2_Interview,Days_Between_4_and_3_Interview
111,AH28__112__1,AH28__112,2018-03-14 00:00:00,2018-04-14 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,WhatsApp,598.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,9.0,10.0,1.0,5.0,8.0,7.0,10.0,10,10.0,10.0,10.0,10.0,10.0,3.0,6.0,5.0,8.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,1.818181818181813,31.0,43.0,34.0
112,OP64__113__1,OP64__113,2018-03-13 00:00:00,2018-04-11 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Amazon,27.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,3.0,7.0,7.0,7.0,8,10.0,9.0,8.0,9.0,9.0,5.0,5.0,5.0,8.0,8.0,10.0,10.0,10,10.0,8.0,8.0,10.0,3.6363636363636402,29.0,46.0,34.0
113,MN__114__1,MN__114,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-15 00:00:00,2018-06-15 00:00:00,Mail,324.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,10.0,9.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,1.0,3.0,3.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,31.0,30.0,31.0
115,MG__116__1,MG__116,2018-03-15 00:00:00,2018-04-15 00:00:00,2018-05-17 00:00:00,2018-06-20 00:00:00,WhatsApp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,9.0,7.0,2.0,3.0,9.0,9.0,5.0,7,10.0,6.0,1.0,1.0,6.0,5.0,9.0,5.0,9.0,9.0,9.0,10.0,10,10.0,9.0,9.0,9.0,3.6363636363636402,31.0,32.0,34.0
117,JG__118__1,JG__118,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-15 00:00:00,2018-06-18 00:00:00,WhatsApp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,7.0,6.0,5.0,4.0,8.0,8.0,10.0,9,10.0,8.0,10.0,9.0,9.0,8.0,9.0,8.0,10.0,10.0,9.0,10.0,10,10.0,10.0,10.0,9.0,1.818181818181813,29.0,27.0,34.0
118,MS__119__1,MS__119,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,Ikea,264.0,1.0,1.0,5.0,4.0,6.0,6.0,10.0,8.0,7.0,8.0,1.0,1.0,8.0,8.0,8.0,7,10.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,8.0,9.0,9.0,10.0,7,8.0,7.0,7.0,7.0,5.454545454545453,45.0,21.0,31.0
119,AS__120__1,AS__120,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,NamazVakti,363.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,10.0,9.0,1.0,1.0,10.0,9.0,10.0,8,10.0,10.0,10.0,5.0,6.0,1.0,10.0,10.0,10.0,10.0,9.0,10.0,10,10.0,10.0,10.0,10.0,1.818181818181813,46.0,21.0,31.0
120,TY__121__1,TY__121,2018-03-19 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-06-25 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,7.0,7.0,1.0,1.0,8.0,10.0,10.0,10,10.0,8.0,10.0,8.0,8.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,3.0,8.0,8.0,3.6363636363636402,46.0,21.0,31.0
121,IS__122__1,IS__122,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-08-25 00:00:00,Ebay Kleinzagen,155.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,9.0,8.0,7.0,1.0,4.0,10.0,8.0,10.0,10,10.0,10.0,3.0,3.0,3.0,1.0,7.0,7.0,8.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,45.0,21.0,92.0
122,IS Ba__123__1,IS Ba__123,2018-03-20 00:00:00,2018-05-04 00:00:00,2018-05-25 00:00:00,2018-08-25 00:00:00,Ebay Kleinzagen,155.0,1.0,1.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,1.0,1.0,10.0,8.0,7.0,8,10.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,10.0,10,10.0,9.0,10.0,10.0,5.454545454545453,45.0,21.0,92.0
123,65KH__124__1,65KH__124,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,Wetter.com,596.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,8.0,8.0,5.0,1.0,1.0,8.0,8.0,7.0,8,10.0,5.0,8.0,7.0,9.0,1.0,7.0,5.0,8.0,7.0,10.0,10.0,10,10.0,8.0,10.0,10.0,5.454545454545453,28.0,27.0,32.0
124,62CM__125__1,62CM__125,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,Google,228.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,2.0,1.0,1.0,9.0,8.0,10.0,8,10.0,10.0,10.0,10.0,8.0,10.0,8.0,3.0,8.0,8.0,3.0,10.0,8,8.0,10.0,9.0,4.0,5.454545454545453,28.0,27.0,32.0
125,97KH__126__1,97KH__126,2018-03-17 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-15 00:00:00,Karten,283.0,1.0,1.0,4.0,5.0,4.0,4.0,9.0,9.0,9.0,9.0,1.0,1.0,10.0,9.0,9.0,9,10.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,10,10.0,8.0,8.0,8.0,5.454545454545453,29.0,28.0,33.0
126,90MA__127__1,90MA__127,2018-03-19 00:00:00,2018-04-16 00:00:00,2018-05-15 00:00:00,2018-06-16 00:00:00,Amazon,27.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,8.0,4.0,4.0,1.0,3.0,8.0,9.0,8.0,8,10.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,10,10.0,9.0,8.0,9.0,5.454545454545453,28.0,29.0,32.0
127,92VW__128__1,92VW__128,2018-03-20 00:00:00,2018-04-17 00:00:00,2018-05-14 00:00:00,2018-06-16 00:00:00,whatsapp,598.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,8.0,10.0,10.0,1.0,3.0,10.0,10.0,10.0,10,10.0,10.0,7.0,3.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,28.0,27.0,33.0
128,1__129__1,1__129,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Whattsapp,598.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,10.0,5.0,6.0,6.0,8.0,9.0,10.0,10.0,8,10.0,9.0,10.0,10.0,0.0,28.0,36.0,36.0
129,2__130__1,2__130,2018-03-21 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Samsung Musik,455.0,2.0,1.0,5.0,3.0,2.0,2.0,5.0,4.0,6.0,6.0,1.0,1.0,5.0,6.0,7.0,8,5.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,8.0,9.0,10.0,5.0,5,6.0,8.0,9.0,9.0,0.0,28.0,36.0,36.0
130,3__131__1,3__131,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,H&M,241.0,2.0,1.0,5.0,4.0,3.0,6.0,5.0,10.0,8.0,10.0,7.0,1.0,9.0,10.0,10.0,10,6.0,6.0,10.0,10.0,10.0,8.0,1.0,1.0,10.0,10.0,10.0,10.0,10,10.0,8.0,10.0,10.0,0.0,29.0,36.0,36.0
131,4__132__1,4__132,2018-03-20 00:00:00,2018-04-18 00:00:00,2018-05-24 00:00:00,2018-06-29 00:00:00,Amazon Shopping,27.0,1.0,1.0,5.0,6.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,10.0,5.0,5,7.0,1.0,2.0,2.0,0.0,29.0,36.0,36.0
133,WM_1__134__1,WM_1__134,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,Tagesschau,519.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,8.0,8.0,1.0,1.0,7.0,8.0,8.0,8,10.0,9.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,28.0,28.0,28.0
134,SiSc_2__135__1,SiSc_2__135,2018-03-19 00:00:00,2018-04-16 00:00:00,2018-05-14 00:00:00,2018-06-11 00:00:00,Google Maps,234.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,10.0,7.0,9.0,9.0,9,9.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,9.0,9.0,9.0,10.0,10,10.0,9.0,9.0,9.0,1.818181818181813,28.0,28.0,28.0
136,LM_4__137__1,LM_4__137,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,10.0,10.0,10.0,10.0,10,10.0,10.0,8.0,7.0,7.0,6.0,8.0,8.0,9.0,10.0,10.0,10.0,10,10.0,10.0,9.0,9.0,3.6363636363636402,28.0,28.0,28.0
137,ST_5__138__1,ST_5__138,2018-03-18 00:00:00,2018-04-15 00:00:00,2018-05-13 00:00:00,2018-06-10 00:00:00,Kicker,292.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,6.0,6.0,6.0,1.0,1.0,9.0,8.0,9.0,9,10.0,10.0,9.0,10.0,10.0,6.0,6.0,6.0,8.0,8.0,8.0,9.0,10,10.0,8.0,8.0,8.0,3.6363636363636402,28.0,28.0,28.0
146,P 4__147__1,P 4__147,2018-03-20 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-06-26 00:00:00,Sparkassen App,495.0,1.0,1.0,3.0,4.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,8.0,7.0,10.0,10.0,10,10.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,30.0,36.0,32.0
147,P 5__148__1,P 5__148,2018-03-20 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-06-26 00:00:00,Evay Kleinanzeigen,155.0,1.0,1.0,4.0,3.0,4.0,6.0,8.0,10.0,8.0,10.0,1.0,4.0,10.0,8.0,10.0,10,10.0,10.0,6.0,5.0,6.0,4.0,7.0,10.0,2.0,8.0,10.0,10.0,8,8.0,10.0,10.0,8.0,5.454545454545453,30.0,36.0,32.0
153,1__154__1,1__154,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,10.0,8.0,8.0,9.0,9,10.0,10.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,34.0,0.0,0.0
154,2__155__1,2__155,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,6.0,6.0,1.0,2.0,6.0,7.0,6.0,6,8.0,2.0,10.0,10.0,10.0,8.0,8.0,8.0,6.0,5.0,5.0,10.0,10,10.0,8.0,9.0,9.0,3.6363636363636402,34.0,0.0,0.0
155,3__156__1,3__156,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Eventim,166.0,2.0,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,1.0,2.0,9.0,9.0,9.0,9,10.0,10.0,1.0,1.0,1.0,10.0,10.0,10.0,7.0,6.0,6.0,10.0,10,10.0,5.0,6.0,6.0,1.818181818181813,34.0,0.0,0.0
156,4__157__1,4__157,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Whatsapp,598.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,1.0,1.0,9.0,8.0,8.0,8,10.0,1.0,10.0,10.0,10.0,5.0,5.0,5.0,9.0,9.0,9.0,10.0,10,10.0,9.0,9.0,9.0,5.454545454545453,34.0,0.0,0.0
157,5__158__1,5__158,2018-03-22 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,6.0,1.0,8.0,8.0,9.0,9.0,9,10.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10,10.0,8.0,8.0,8.0,3.6363636363636402,34.0,0.0,0.0
168,KK_1__169__1,KK_1__169,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,8.0,6.0,7.0,1.0,3.0,8.0,7.0,7.0,7,10.0,8.0,7.0,7.0,7.0,6.0,2.0,2.0,9.0,7.0,8.0,10.0,10,10.0,9.0,8.0,8.0,5.454545454545453,212.0,32.0,31.0
170,MM_1__171__1,MM_1__171,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,Youtube,613.0,2.0,1.0,3.0,5.0,6.0,6.0,10.0,6.0,7.0,7.0,1.0,1.0,7.0,9.0,9.0,9,9.0,9.0,5.0,6.0,6.0,1.0,2.0,2.0,9.0,9.0,9.0,8.0,9,9.0,9.0,9.0,9.0,5.454545454545453,212.0,32.0,31.0
171,LH_1__172__1,LH_1__172,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,9.0,9.0,9.0,1.0,1.0,8.0,7.0,8.0,8,10.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0,7.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,212.0,32.0,31.0
172,ET_1__173__1,ET_1__173,2017-09-21 00:00:00,2018-04-21 00:00:00,2018-05-23 00:00:00,2018-06-23 00:00:00,Youtube,613.0,2.0,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,1.0,1.0,8.0,8.0,8.0,8,10.0,8.0,1.0,1.0,1.0,6.0,7.0,7.0,8.0,9.0,9.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,212.0,32.0,31.0
183,CF_1__184__1,CF_1__184,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,27.0,37.0,42.0
186,CF_4__187__1,CF_4__187,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,9.0,1.0,1.0,8.0,10.0,10.0,9,10.0,8.0,10.0,10.0,9.0,8.0,9.0,8.0,10.0,9.0,8.0,10.0,10,10.0,9.0,7.0,6.0,5.454545454545453,27.0,37.0,42.0
187,CF_5__188__1,CF_5__188,2018-03-22 00:00:00,2018-04-18 00:00:00,2018-05-25 00:00:00,2018-07-06 00:00:00,Facebbok,170.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,8.0,1.0,1.0,7.0,7.0,8.0,8,10.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,8.0,9.0,9.0,10.0,10,10.0,7.0,7.0,7.0,5.454545454545453,27.0,37.0,42.0
188,SSO__189__1,SSO__189,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-03 00:00:00,2018-03-01 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,9.0,10.0,9.0,1.0,10.0,10.0,10.0,10.0,9,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,8,9.0,9.0,10.0,9.0,3.6363636363636402,32.0,32.0,26.0
189,SKL__190__1,SKL__190,2017-12-01 00:00:00,2018-01-02 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,10.0,9.0,9.0,1.0,1.0,9.0,8.0,9.0,9,10.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10,10.0,8.0,8.0,8.0,5.454545454545453,32.0,34.0,26.0
190,AWI__191__1,AWI__191,2017-12-01 00:00:00,2018-01-04 00:00:00,2018-02-01 00:00:00,2018-03-06 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,9.0,9.0,10.0,1.0,1.0,7.0,8.0,8.0,10,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,6.0,7.0,8.0,9.0,9,8.0,8.0,9.0,8.0,5.454545454545453,34.0,28.0,33.0
191,FBI__192__1,FBI__192,2017-12-03 00:00:00,2018-01-06 00:00:00,2018-02-09 00:00:00,2018-03-06 00:00:00,Gmail,233.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,10.0,1.0,1.0,9.0,9.0,10.0,10,10.0,6.0,10.0,10.0,10.0,6.0,8.0,8.0,9.0,9.0,9.0,10.0,9,9.0,10.0,10.0,10.0,5.454545454545453,34.0,34.0,25.0
192,SWI__193__1,SWI__193,2017-12-03 00:00:00,2018-01-03 00:00:00,2018-02-02 00:00:00,2018-03-04 00:00:00,Web Mail,587.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,6.0,7.0,8.0,1.0,1.0,5.0,6.0,7.0,7,9.0,1.0,10.0,9.0,9.0,6.0,6.0,6.0,5.0,5.0,5.0,10.0,10,10.0,6.0,7.0,8.0,5.454545454545453,31.0,30.0,30.0
193,CFI__194__1,CFI__194,2017-12-06 00:00:00,2018-01-08 00:00:00,2018-02-08 00:00:00,2018-03-09 00:00:00,Threema,533.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,7.0,6.0,6.0,1.0,1.0,10.0,9.0,9.0,8,10.0,10.0,8.0,9.0,10.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9,10.0,10.0,10.0,10.0,5.454545454545453,33.0,31.0,29.0
194,NWE__195__1,NWE__195,2017-12-06 00:00:00,2018-01-08 00:00:00,2018-02-10 00:00:00,2018-03-12 00:00:00,Outlook,387.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,9.0,9.0,9.0,1.0,1.0,8.0,8.0,8.0,9,10.0,6.0,10.0,9.0,8.0,10.0,7.0,7.0,8.0,8.0,9.0,9.0,10,9.0,6.0,7.0,9.0,5.454545454545453,33.0,33.0,30.0
195,SHE__196__1,SHE__196,2017-12-07 00:00:00,2018-01-10 00:00:00,2018-02-12 00:00:00,2018-03-10 00:00:00,Tinder,536.0,1.0,2.0,1.0,1.0,1.0,2.0,9.0,8.0,7.0,6.0,6.0,1.0,9.0,9.0,10.0,10,5.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,8.0,8.0,5.0,5,6.0,9.0,10.0,9.0,5.454545454545453,34.0,33.0,26.0
196,LTU__197__1,LTU__197,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-15 00:00:00,2018-03-17 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,3.0,8.0,8.0,8.0,9.0,1.0,1.0,9.0,10.0,9.0,9,10.0,5.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,8.0,9.0,9,9.0,5.0,5.0,5.0,3.6363636363636402,32.0,37.0,30.0
197,MPA__198__1,MPA__198,2017-12-08 00:00:00,2018-01-10 00:00:00,2018-02-09 00:00:00,2018-03-08 00:00:00,Strava,513.0,2.0,2.0,3.0,2.0,1.0,2.0,9.0,8.0,8.0,8.0,1.0,9.0,10.0,10.0,10.0,10,10.0,10.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,9.0,8.0,9.0,1.818181818181813,33.0,30.0,27.0
198,HBO__199__1,HBO__199,2017-12-08 00:00:00,2018-01-09 00:00:00,2018-02-08 00:00:00,2018-03-10 00:00:00,Gmail,233.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,7.0,1.0,8.0,7.0,7.0,9.0,8,10.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,9.0,10.0,9,9.0,8.0,8.0,8.0,3.6363636363636402,32.0,30.0,30.0
199,ATR__200__1,ATR__200,2017-12-09 00:00:00,2018-01-15 00:00:00,2018-02-17 00:00:00,2018-03-17 00:00:00,Facebook,170.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,6.0,6.0,5.0,5,9.0,1.0,10.0,10.0,10.0,7.0,8.0,8.0,6.0,6.0,6.0,10.0,10,9.0,6.0,7.0,8.0,5.454545454545453,37.0,33.0,28.0
200,SHI__201__1,SHI__201,2017-12-14 00:00:00,2018-01-15 00:00:00,2018-02-13 00:00:00,2018-03-14 00:00:00,FddB,179.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,1.0,1.0,8.0,8.0,8.0,8,7.0,6.0,9.0,10.0,10.0,8.0,9.0,10.0,7.0,6.0,7.0,8.0,10,10.0,8.0,8.0,7.0,5.454545454545453,32.0,29.0,29.0
201,SPA__202__1,SPA__202,2017-12-14 00:00:00,2018-01-13 00:00:00,2018-02-13 00:00:00,2018-03-10 00:00:00,Safari,451.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,10.0,9.0,9.0,1.0,1.0,7.0,8.0,9.0,10,10.0,3.0,8.0,9.0,10.0,5.0,6.0,6.0,9.0,9.0,9.0,10.0,10,10.0,8.0,6.0,6.0,7.2727272727272805,30.0,31.0,25.0
202,CDI__203__1,CDI__203,2018-12-14 00:00:00,2018-12-14 00:00:00,2018-02-05 00:00:00,2018-03-03 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,9.0,1.0,1.0,6.0,6.0,6.0,6,9.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,6.0,6.0,6.0,10.0,10,10.0,9.0,9.0,9.0,5.454545454545453,0.0,-312.0,26.0
203,MSO__204__1,MSO__204,2017-12-15 00:00:00,2018-01-20 00:00:00,2018-02-23 00:00:00,2018-03-26 00:00:00,Whatsapp,598.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,9.0,10.0,9,7.0,6.0,7.0,8.0,8.0,4.0,6.0,7.0,7.0,8.0,9.0,8.0,8,10.0,9.0,10.0,9.0,5.454545454545453,36.0,34.0,31.0
204,NBR__205__1,NBR__205,2017-12-20 00:00:00,2018-01-18 00:00:00,2018-02-15 00:00:00,2018-03-13 00:00:00,Gmail,233.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,6.0,7.0,6.0,1.0,1.0,9.0,10.0,10.0,10,10.0,4.0,8.0,9.0,9.0,2.0,2.0,3.0,10.0,10.0,8.0,9.0,8,8.0,9.0,9.0,10.0,5.454545454545453,29.0,28.0,26.0
205,CWO__206__1,CWO__206,2017-12-21 00:00:00,2018-01-21 00:00:00,2018-02-22 00:00:00,2018-03-22 00:00:00,Facebook,170.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,5.0,5.0,7.0,6,9.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,5.0,6.0,6.0,10.0,10,9.0,6.0,5.0,5.0,5.454545454545453,31.0,32.0,28.0
206,HSO__207__1,HSO__207,2017-12-21 00:00:00,2018-01-20 00:00:00,2018-02-20 00:00:00,2018-03-19 00:00:00,ebay kleinanzeigen,155.0,2.0,1.0,3.0,2.0,2.0,2.0,7.0,8.0,6.0,7.0,1.0,1.0,9.0,8.0,9.0,9,8.0,1.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,10,9.0,8.0,8.0,9.0,5.454545454545453,30.0,31.0,27.0
207,PVO__208__1,PVO__208,2017-12-21 00:00:00,2018-01-24 00:00:00,2018-02-20 00:00:00,2018-03-26 00:00:00,Facebook,170.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,6.0,6.0,1.0,1.0,9.0,9.0,10.0,10,10.0,2.0,9.0,10.0,10.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,10,10.0,7.0,8.0,8.0,1.818181818181813,34.0,27.0,34.0
222,SL_1__223__1,SL_1__223,2018-03-14 00:00:00,2018-04-19 00:00:00,2018-05-23 00:00:00,2018-06-25 00:00:00,Zalando,614.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,8.0,10.0,10.0,6.0,5.0,5.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,36.0,34.0,33.0
224,LM_1__225__1,LM_1__225,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-25 00:00:00,2018-07-05 00:00:00,Whatsapp,598.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,8.0,1.0,1.0,9.0,9.0,9.0,10,10.0,9.0,9.0,10.0,10.0,5.0,6.0,7.0,9.0,8.0,9.0,10.0,10,10.0,9.0,9.0,9.0,5.454545454545453,38.0,36.0,41.0
226,NS_1__227__1,NS_1__227,2018-03-12 00:00:00,2018-04-19 00:00:00,2018-05-23 00:00:00,2018-07-05 00:00:00,HVV,260.0,1.0,1.0,6.0,4.0,4.0,4.0,9.0,7.0,7.0,6.0,1.0,8.0,5.0,8.0,8.0,7,4.0,10.0,8.0,9.0,10.0,5.0,5.0,6.0,8.0,9.0,9.0,6.0,8,10.0,10.0,10.0,10.0,1.818181818181813,38.0,34.0,43.0
